Broadland town,32
Broadland township,50
Broadlands village,356
Broadlawn township,40
Broadus town,482
Broadview Heights city,19254
Broadview town,195
Broadview township,36
Broadview village,7959
Broadwater County,5667
Broadwater village,124
Broadway town,1264
Broadway town (pt.),26
Broadwell township,3540
Broadwell village,143
Brock village,110
Brocket city,56
Brockport village,8377
Brockport village (pt.),138
Brockton city,94779
Brockton town,277
Brockway borough,2048
Brockway town,2857
Brockway township,2005
Brocton village,305
Brodhead city,1197
Brodhead city (pt.),3196
Brodnax town,287
Brodnax town (pt.),243
Broe township,35
Broeck Pointe city,279
Brokaw village,253
Broken Arrow city,104726
Broken Arrow city (pt.),85603
Broken Bow city,3482
Broken Bow township,760
Brokenstraw township,1831
Bromide town,168
Bromide town (pt.),32
Bromley city,808
Bronaugh city,249
Bronson city,322
Bronson town,1105
Bronson township,1337
Bronte town,974
Bronwood town,392
Bronx County,1438159
Bronxville village,6418
Brook Lake UT,235
Brook Park city,136
Brook Park township,507
Brook town,986
Brookbank township,36
Brooke County,23530
Brooker town,332
Brookeville town,138
Brookfield city,4364
Brookfield town,17055
Brookfield township,1029
Brookfield village,19023
Brookfield village (pt.),8262
Brookford town,376
Brookhaven borough,8073
Brookhaven city,51079
Brookhaven town,489403
Brookings city,6407
Brookings County,33314
Brookings township,439
Brookland city,3111
Brooklawn borough,1929
Brooklet city,1419
Brooklin town,819
Brookline town,59334
Brooklyn Center city,30729
Brooklyn city,1453
Brooklyn Heights town,99
Brooklyn Heights village,1532
Brooklyn Park city,78728
Brooklyn town,8254
Brooklyn township,761
Brooklyn village,723
Brooklyn village (pt.),976
Brookneal town,1115
Brookport city,941
Brooks city,140
Brooks County,15418
Brooks town,540
Brooks township,3469
Brooksburg town,81
Brookshire city,4946
Brookside town,1340
Brookside township,5430
Brookside village,617
Brookside Village city,1569
Brookston city,139
Brookston town,1544
Brooksville city,7778
Brooksville town,928
Brookview town,59
Brookville borough,3884
Brookville city,266
Brookville city (pt.),4600
Brookville town,2575
Brookville township,235
Brookville village,3547
Brookwood town,1834
Broome County,197349
Broome town,955
Broomfield city,62138
Broomfield County,62138
Broomfield township,1829
Brooten city,739
Brooten city (pt.),0
Brothersfield township,161
Brothersvalley township,2352
Brothertown town,1328
Broughton township,305
Broughton village,192
Brouilletts Creek township,227
Broussard city,10356
Broussard city (pt.),10279
Broward County,1869235
Browerville city,761
Brown City city,1279
Brown City city (pt.),9
Brown County,6832
Brown Deer village,12102
Brown township,2068
Browndell city,197
Brownell city,29
Brownfield city,9719
Brownfield town,1607
Brownhelm township,7652
Browning city,256
Browning city (pt.),191
Browning town,1032
Browning township,2413
Browning village,134
Brownington town,106
Browns Creek township,50
Browns Grove township,294
Browns Valley city,556
Browns Valley township,123
Browns village,133
Brownsboro city,1065
Brownsboro Farm city,662
Brownsboro Village city,327
Brownsburg town,23322
Brownsburg town (pt.),3446
Brownsdale city,690
Brownstown borough,716
Brownstown charter township,30770
Brownstown town,2956
Brownstown township,5586
Brownstown village,747
Brownstown village (pt.),730
Brownsville borough,2292
Brownsville city,826
Brownsville township,813
Brownsville village,583
Brownton city,739
Browntown village,282
Brownville town,1207
Brownville village,130
Brownwood city,18972
Broxton city,1182
Bruce city,205
Bruce town,1912
Bruce township,12791
Bruce village,744
Bruceton Mills town,86
Bruceton town,1453
Bruceville town,477
Bruceville-Eddy city,1498
Bruceville-Eddy city (pt.),4
Bruin borough,509
Brule County,5309
Brule town,661
Brule township,136
Brule village,313
Brumley town,93
Brundidge city,2001
Bruning village,279
Bruno city,100
Bruno township,14813
Bruno village,97
Brunson town,531
Brunson township,47
Brunsville city,149
Brunswick city,15903
Brunswick County,118836
Brunswick Hills township,10254
Brunswick town,20441
Brunswick township,1299
Brunswick village,136
Brush city,5466
Brush Creek township,220
Brush Valley township,1801
Brushcreek township,1357
Brushton village,465
Brushy Mound township,695
Brushy township,753
Brusly town,2706
Brussels town,1125
Brussels village,138
Brutus town,4374
Bryan city,8473
Bryan County,33906
Bryan township,110
Bryant city,19625
Bryant town,256
Bryant township,73
Bryant village,215
Bryce Canyon City town,223
Bryceland village,104
Bryn Athyn borough,1396
Bryson city,528
Bryson City town,1436
Bucephalia township,43
Buchanan city,1145
Buchanan County,21038
Buchanan town,1171
Buchanan township,3504
Buchanan village,2262
Buchtel village,555
Buchtel village (pt.),540
Buck Creek township,8526
Buck Grove city,43
Buck township,296
Buckeye city,107
Buckeye Lake village,2737
Buckeye Lake village (pt.),15
Buckeye town,59470
Buckeye township,1328
Buckfield town,2000
Buckhannon city,5679
Buckhart township,1756
Buckhead town,171
Buckheart township,1431
Buckholts town,504
Buckhorn city,159
Buckhorn township,97
Buckingham County,16913
Buckingham township,20386
Buckingham village,295
Buckland city,428
Buckland town,1874
Buckland village,232
Buckley city,4520
Buckley village,575
Bucklin city,803
Bucklin township,895
Buckman city,272
Buckman township,727
Buckner city,256
Buckner village,451
Bucks County,626685
Bucks township,1769
Buckskin township,2056
Bucksport town,4939
Bucoda town,565
Bucyrus city,27
Bucyrus township,27
Buda city,11461
Buda village,523
Bude town,1025
Buel township,1216
Buellton city,5044
Buels gore,30
Buena borough,4610
Buena Park city,83105
Buena Vista charter township,8335
Buena Vista city,2216
Buena Vista County,20578
Buena Vista town,2734
Buena Vista township,1807
Buffalo Center city,891
Buffalo city,1298
Buffalo City city,976
Buffalo County,48224
Buffalo Gap town,123
Buffalo Grove village,41701
Buffalo Grove village (pt.),13815
Buffalo Hart township,173
Buffalo Lake city,697
Buffalo Prairie township,820
Buffalo Springs village,454
Buffalo town,1332
Buffalo township,2720
Buffalo village,494
Buffington township,1297
Buford city,13392
Buford city (pt.),12367
Buford township,80
Buh township,518
Buhl city,4231
Buhler city,1335
Bull Butte township,13
Bull Creek township,31
Bull Creek village,596
Bull Moose township,131
Bull Shoals city,1951
Bull Valley village,1107
Bull Valley village (pt.),346
Bullard town,2735
Bullard town (pt.),50
Bullard township,215
Bullhead City city,39364
Bullion township,29
Bullitt County,77955
Bulloch County,72087
Bullock County,10764
Bulls Gap town,729
Bullskin township,6840
Bulpitt village,216
Bulverde city,4847
Bunceton city,347
Buncombe County,250539
Buncombe village,205
Bungo township,188
Bunker city,404
Bunker city (pt.),171
Bunker Hill city,1727
Bunker Hill town,860
Bunker Hill township,3258
Bunker Hill Village city,3914
Bunker township,22
Bunkie city,4071
Bunn town,357
Bunnell city,2778
Burbank city,105368
Burbank town,140
Burbank township,565
Burbank village,208
Burbank village (pt.),143
Burchard village,79
Burdell township,1307
Burden city,536
Burdett city,244
Burdett village,330
Burdette town,181
Burdette township,53
Burdick township,24
Burdine township,3300
Bureau County,33840
Bureau Junction village,312
Bureau township,240
Burg township,25
Burgaw town,4060
Burgess town,56
Burgess township,2351
Burgettstown borough,1360
Burgin city,964
Burgoon village,171
Burien city,50188
Burk township,393
Burkburnett city,11142
Burke city,594
Burke County,22709
Burke town,1494
Burke township,204
Burke village,213
Burkesville city,1513
Burket town,195
Burkettsville village,247
Burkettsville village (pt.),73
Burkeville town,420
Burkittsville town,156
Burleene township,337
Burleigh County,90503
Burleigh township,769
Burleson city,41818
Burleson city (pt.),32905
Burleson County,17253
Burley city,10480
Burley city (pt.),10121
Burlingame city,30298
Burlingame township,1635
Burlington borough,153
Burlington city,4014
Burlington city (pt.),51120
Burlington County,449722
Burlington Junction city,514
Burlington town,9576
Burlington township,1962
Burlington village,636
Burlington village (pt.),636
Burlison town,418
Burnet city,6138
Burnet County,44943
Burnett County,15328
Burnett town,885
Burnett township,171
Burnettown town,2764
Burnettsville town,343
Burnham borough,2027
Burnham town,1173
Burnham village,4229
Burnhamville township,745
Burns city,222
Burns Flat town,2031
Burns Harbor town,1571
Burns town,1146
Burns township,261
Burnside borough,231
Burnside city,829
Burnside town,529
Burnside township,1854
Burnstown township,264
Burnsville city,61630
Burnsville town,926
Burnt Creek-Riverview UT,2336
Burnt Prairie township,340
Burnt Prairie village,51
Burr Oak city,168
Burr Oak township,158
Burr Oak village,820
Burr Ridge village,10761
Burr Ridge village (pt.),3909
Burr village,57
Burrell township,699
Burrillville town,16246
Burritt township,926
Burrows township,244
Burrton city,893
Burrton township,1072
Burt city,515
Burt County,6573
Burt township,513
Burtchville township,3954
Burton city,28974
Burton township,894
Burton village,10
Burtrum city,140
Burwell city,1191
Buse township,498
Bush township,74
Bush village,274
Bushkill township,8384
Bushnell city,3047
Bushnell town,65
Bushnell township,3165
Bushnell village,122
Bushong city,34
Bushton city,277
Busseron township,1382
Bussey city,416
Busti town,7243
Butler borough,7690
Butler city,1928
Butler County,20296
Butler Grove township,760
Butler town,1819
Butler township,968
Butler village,176
Butlerville village,166
Butman township,1989
Butner town,7718
Butte city,69
Butte City city,67
Butte County,224241
Butte Falls town,433
Butte township,469
Butte Valley township,55
Butte village,316
Butterfield city,602
Butterfield township,495
Butterfield village,464
Butternut Valley township,324
Butternut village,371
Butternuts town,1740
Butte-Silver Bow,34680
Butte-Silver Bow (balance),33980
Button township,271
Butts County,23368
Buxton city,319
Buxton town,8143
Buxton township,111
Buzzle township,311
Byars town,261
Byers city,36
Byersville township,11
Byesville village,2400
Bygland township,275
Byhalia town,1271
Byng town,1191
Bynum town,197
Byram city,11556
Byram township,8096
Byrd township,724
Byrdstown town,810
Byrnes Mill city,2832
Byromville town,526
Byron city,4947
Byron city (pt.),0
Byron town,144
Byron township,6409
Byron village,562
Cabarrus County,192103
Cabell County,97109
Cabery village,258
Cabery village (pt.),172
Cable town,827
Cabool city,2126
Cabot city,25627
Cabot town,1449
Cache city,2942
Cache County,118343
Cactus city,3179
Caddo County,29317
Caddo Mills city,1432
Caddo Parish,252603
Caddo town,1043
Caddo Valley town,611
Cadillac city,10335
Cadiz city,2631
Cadiz town,145
Cadiz township,3615
Cadiz village,3289
Cadogan township,331
Cadott village,1431
Cadwell town,534
Cady town,840
Caernarvon township,4025
Caesar Creek township,235
Caesarscreek township,1150
Cahokia township,3270
Cahokia village,14588
Cahokia village (pt.),14588
Cain township,1105
Cainsville city,281
Cairo city,9806
Cairo town,6501
Cairo township,222
Cairo village,289
Cajah's Mountain town,2757
Calabasas city,24296
Calabash town,2092
Calais city,3004
Calais town,1600
Calamus city,418
Calamus town,1036
Calaveras County,44624
Calcasieu Parish,197204
Caldwell borough,7898
Caldwell city,50224
Caldwell County,12725
Caldwell Parish,9894
Caldwell town,507
Caldwell township,153
Caldwell village,1695
Caldwell village (pt.),9
Cale town,77
Caledonia charter township,4380
Caledonia city,2793
Caledonia County,30981
Caledonia town,1022
Caledonia township,7431
Caledonia village,196
Calera city,12972
Calera city (pt.),99
Calera town,2235
Calexico city,39799
Calhan town,797
Calhoun city,16052
Calhoun City town,1746
Calhoun County,115916
Calhoun Falls town,1966
Calhoun town,495
Calhoun township,36
Calhoun village,171
Calico Rock city,1692
Caliente city,1141
Califon borough,1087
California,38802500
California borough,6678
California city,87
California City city,13263
California township,1990
Calimesa city,8423
Calio city,21
Calion city,470
Calipatria city,7519
Calistoga city,5303
Callahan County,13513
Callahan town,1177
Callahan township,29
Callao city,285
Callaway city,15006
Callaway County,44750
Callaway township,289
Callaway village,526
Callender city,363
Callensburg borough,204
Callery borough,389
Callicoon town,2976
Callimont borough,40
Callisburg city,357
Calloway County,38282
Calmar city,961
Caln township,14168
Calumet charter township,6400
Calumet city,170
Calumet City city,37213
Calumet County,49491
Calumet Park village,7903
Calumet town,553
Calumet township,20906
Calumet village,708
Calvert city,1147
Calvert City city,2498
Calvert County,90613
Calverton Park village,1287
Calvin city,19
Calvin town,287
Calvin township,48
Calvin village,228
Calypso town,555
Camak town,132
Camanche city,4358
Camargo city,1119
Camargo town,182
Camargo township,3558
Camargo village,446
Camarillo city,66923
Camas city,21220
Camas County,1039
Cambria County,137732
Cambria town,5814
Cambria township,432
Cambria village,1260
Cambridge city,314
Cambridge city (pt.),10485
Cambridge City town,1806
Cambridge Springs borough,2528
Cambridge town,447
Cambridge township,2479
Cambridge village,2121
Cambridge village (pt.),2
Camden city,1933
Camden County,52027
Camden Point city,522
Camden town,3517
Camden township,224
Camden village,84
Camden-on-Gauley town,160
Camdenton city,3844
Cameron city,9762
Cameron city (pt.),4839
Cameron County,4805
Cameron Parish,6679
Cameron town,948
Cameron township,132
Cameron village,1783
Camilla city,5010
Camillus town,24285
Camillus village,1235
Cammack Village city,754
Camp 5 township,35
Camp Atterbury UT,181
Camp County,12621
Camp Creek township,964
Camp Crook town,64
Camp Douglas village,614
Camp Hill borough,7892
Camp Hill town,992
Camp Lake township,206
Camp Point township,1623
Camp Point village,1126
Camp Release township,302
Camp township,178
Camp Verde town,11097
Camp Wood city,713
Campbell city,41119
Campbell County,91833
Campbell Hill village,325
Campbell Station city,246
Campbell town,3347
Campbell township,1162
Campbell village,332
Campbellsburg city,825
Campbellsburg town,578
Campbellsport village,1983
Campbellsville city,11282
Campbellton town,221
Campo town,105
